graphid,repeatid,vertices, edges, ticks, min-degree, d-bound, nodes-deleted
91,4,1000,2,1,1,1000,10
92,0,1000,2,11,1,1000,12
92,1,1000,2,1,1,1000,12
92,2,1000,2,1,1,1000,12
92,3,1000,2,1,1,1000,12
92,4,1000,2,1,1,1000,12
93,0,1000,2,10,1,1000,11
93,1,1000,2,1,1,1000,11
93,2,1000,2,1,1,1000,11
93,3,1000,2,1,1,1000,11
93,4,1000,2,1,1,1000,11
94,0,1000,2,8,1,1000,10
94,1,1000,2,1,1,1000,10
94,2,1000,2,1,1,1000,10
94,3,1000,2,1,1,1000,10
94,4,1000,2,1,1,1000,10
95,0,1000,2,10,1,1000,13
95,1,1000,2,1,1,1000,13
95,2,1000,2,1,1,1000,13
95,3,1000,2,1,1,1000,13
95,4,1000,2,2,1,1000,13
96,0,1000,2,10,1,1000,10
96,1,1000,2,1,1,1000,10
96,2,1000,2,1,1,1000,10
96,3,1000,2,1,1,1000,10
96,4,1000,2,2,1,1000,10
97,0,1000,2,11,1,1000,12
97,1,1000,2,1,1,1000,12
97,2,1000,2,4,1,1000,12
97,3,1000,2,1,1,1000,12
97,4,1000,2,1,1,1000,12
98,0,1000,2,10,1,1000,14
98,1,1000,2,1,1,1000,14
98,2,1000,2,1,1,1000,14
98,3,1000,2,1,1,1000,14
98,4,1000,2,4,1,1000,14
99,0,1000,2,9,1,1000,11
99,1,1000,2,1,1,1000,11
99,2,1000,2,1,1,1000,11
99,3,1000,2,1,1,1000,11
99,4,1000,2,5,1,1000,11
100,0,1000,2,11,1,1000,13
100,1,1000,2,2,1,1000,13
100,2,1000,2,2,1,1000,13
100,3,1000,2,1,1,1000,13
100,4,1000,2,2,1,1000,13
101,0,1000,2,9,1,1000,14
101,1,1000,2,1,1,1000,14
101,2,1000,2,1,1,1000,14
101,3,1000,2,1,1,1000,14
101,4,1000,2,1,1,1000,14
102,0,1000,2,11,1,1000,14
102,1,1000,2,1,1,1000,14
102,2,1000,2,4,1,1000,14
102,3,1000,2,1,1,1000,14
102,4,1000,2,1,1,1000,14
103,0,1000,2,9,1,1000,13
103,1,1000,2,2,1,1000,13
103,2,1000,2,1,1,1000,13
103,3,1000,2,3,1,1000,13
103,4,1000,2,1,1,1000,13
104,0,1000,2,11,1,1000,11
104,1,1000,2,4,1,1000,11
104,2,1000,2,1,1,1000,11
104,3,1000,2,2,1,1000,11
104,4,1000,2,1,1,1000,11
105,0,1000,2,11,1,1000,13
105,1,1000,2,2,1,1000,13
105,2,1000,2,1,1,1000,13
105,3,1000,2,1,1,1000,13
105,4,1000,2,1,1,1000,13
106,0,1000,2,10,1,1000,13
106,1,1000,2,1,1,1000,13
106,2,1000,2,2,1,1000,13
106,3,1000,2,1,1,1000,13
106,4,1000,2,1,1,1000,13
107,0,1000,2,10,1,1000,11
107,1,1000,2,1,1,1000,11
107,2,1000,2,1,1,1000,11
107,3,1000,2,2,1,1000,11
107,4,1000,2,1,1,1000,11
108,0,1000,2,10,1,1000,11
108,1,1000,2,1,1,1000,11
108,2,1000,2,5,1,1000,11
108,3,1000,2,2,1,1000,11
108,4,1000,2,1,1,1000,11
109,0,1000,2,11,1,1000,10
109,1,1000,2,2,1,1000,10
109,2,1000,2,1,1,1000,10
109,3,1000,2,2,1,1000,10
109,4,1000,2,3,1,1000,10
110,0,1000,2,9,1,1000,14
110,1,1000,2,1,1,1000,14
110,2,1000,2,1,1,1000,14
110,3,1000,2,1,1,1000,14
110,4,1000,2,1,1,1000,14
111,0,1000,2,10,1,1000,14
111,1,1000,2,1,1,1000,14
111,2,1000,2,1,1,1000,14
111,3,1000,2,1,1,1000,14
111,4,1000,2,1,1,1000,14
112,0,1000,2,10,1,1000,13
112,1,1000,2,2,1,1000,13
112,2,1000,2,2,1,1000,13
112,3,1000,2,1,1,1000,13
112,4,1000,2,1,1,1000,13
113,0,1000,2,9,1,1000,14
113,1,1000,2,1,1,1000,14
113,2,1000,2,1,1,1000,14
113,3,1000,2,1,1,1000,14
113,4,1000,2,1,1,1000,14
114,0,1000,2,10,1,1000,13
114,1,1000,2,1,1,1000,13
114,2,1000,2,1,1,1000,13
114,3,1000,2,1,1,1000,13
114,4,1000,2,2,1,1000,13
115,0,1000,2,11,1,1000,13
115,1,1000,2,1,1,1000,13
115,2,1000,2,1,1,1000,13
115,3,1000,2,1,1,1000,13
115,4,1000,2,1,1,1000,13
116,0,1000,2,11,1,1000,11
116,1,1000,2,1,1,1000,11
116,2,1000,2,1,1,1000,11
116,3,1000,2,1,1,1000,11
116,4,1000,2,1,1,1000,11
117,0,1000,2,11,1,1000,14
117,1,1000,2,1,1,1000,14
117,2,1000,2,1,1,1000,14
117,3,1000,2,2,1,1000,14
117,4,1000,2,1,1,1000,14
118,0,1000,2,10,1,1000,12
118,1,1000,2,1,1,1000,12
118,2,1000,2,1,1,1000,12
118,3,1000,2,4,1,1000,12
118,4,1000,2,1,1,1000,12
119,0,1000,2,10,1,1000,13
119,1,1000,2,1,1,1000,13
119,2,1000,2,1,1,1000,13
119,3,1000,2,1,1,1000,13
119,4,1000,2,1,1,1000,13
120,0,1000,2,11,1,1000,13
120,1,1000,2,1,1,1000,13
120,2,1000,2,1,1,1000,13
120,3,1000,2,1,1,1000,13
120,4,1000,2,1,1,1000,13
121,0,1000,2,9,1,1000,12
121,1,1000,2,1,1,1000,12
121,2,1000,2,1,1,1000,12
121,3,1000,2,2,1,1000,12
121,4,1000,2,1,1,1000,12
122,0,1000,2,10,1,1000,12
122,1,1000,2,1,1,1000,12
122,2,1000,2,1,1,1000,12
122,3,1000,2,1,1,1000,12
122,4,1000,2,1,1,1000,12
123,0,1000,2,11,1,1000,11
123,1,1000,2,1,1,1000,11
123,2,1000,2,1,1,1000,11
123,3,1000,2,2,1,1000,11
123,4,1000,2,1,1,1000,11
124,0,1000,2,10,1,1000,14
124,1,1000,2,1,1,1000,14
124,2,1000,2,1,1,1000,14
124,3,1000,2,1,1,1000,14
124,4,1000,2,1,1,1000,14
125,0,1000,2,9,1,1000,13
125,1,1000,2,2,1,1000,13
125,2,1000,2,1,1,1000,13
125,3,1000,2,1,1,1000,13
125,4,1000,2,1,1,1000,13
126,0,1000,2,11,1,1000,14
126,1,1000,2,1,1,1000,14
126,2,1000,2,2,1,1000,14
126,3,1000,2,1,1,1000,14
126,4,1000,2,4,1,1000,14
127,0,1000,2,10,1,1000,13
127,1,1000,2,2,1,1000,13
127,2,1000,2,1,1,1000,13
127,3,1000,2,2,1,1000,13
127,4,1000,2,6,1,1000,13
128,0,1000,2,9,1,1000,10
128,1,1000,2,1,1,1000,10
128,2,1000,2,2,1,1000,10
128,3,1000,2,3,1,1000,10
128,4,1000,2,1,1,1000,10
129,0,1000,2,9,1,1000,11
129,1,1000,2,1,1,1000,11
129,2,1000,2,1,1,1000,11
129,3,1000,2,1,1,1000,11
129,4,1000,2,2,1,1000,11
130,0,1000,2,10,1,1000,14
130,1,1000,2,1,1,1000,14
130,2,1000,2,1,1,1000,14
130,3,1000,2,1,1,1000,14
130,4,1000,2,1,1,1000,14
131,0,1000,2,8,1,1000,11
131,1,1000,2,4,1,1000,11
131,2,1000,2,1,1,1000,11
131,3,1000,2,7,1,1000,11
131,4,1000,2,1,1,1000,11
132,0,1000,2,8,1,1000,11
132,1,1000,2,1,1,1000,11
132,2,1000,2,1,1,1000,11
132,3,1000,2,3,1,1000,11
132,4,1000,2,4,1,1000,11
133,0,1000,2,9,1,1000,9
133,1,1000,2,1,1,1000,9
133,2,1000,2,1,1,1000,9
133,3,1000,2,1,1,1000,9
133,4,1000,2,1,1,1000,9
134,0,1000,2,11,1,1000,13
134,1,1000,2,1,1,1000,13
134,2,1000,2,4,1,1000,13
134,3,1000,2,1,1,1000,13
134,4,1000,2,1,1,1000,13
135,0,1000,2,10,1,1000,13
135,1,1000,2,1,1,1000,13
135,2,1000,2,3,1,1000,13
135,3,1000,2,1,1,1000,13
135,4,1000,2,2,1,1000,13
136,0,1000,2,10,1,1000,12
136,1,1000,2,5,1,1000,12
136,2,1000,2,1,1,1000,12
136,3,1000,2,1,1,1000,12
136,4,1000,2,1,1,1000,12
137,0,1000,2,10,1,1000,11
137,1,1000,2,2,1,1000,11
137,2,1000,2,3,1,1000,11
137,3,1000,2,3,1,1000,11
137,4,1000,2,4,1,1000,11
138,0,1000,2,10,1,1000,13
138,1,1000,2,1,1,1000,13
138,2,1000,2,1,1,1000,13
138,3,1000,2,1,1,1000,13
138,4,1000,2,1,1,1000,13
139,0,1000,2,10,1,1000,14
139,1,1000,2,1,1,1000,14
139,2,1000,2,2,1,1000,14
139,3,1000,2,1,1,1000,14
139,4,1000,2,1,1,1000,14
140,0,1000,2,9,1,1000,13
140,1,1000,2,1,1,1000,13
140,2,1000,2,2,1,1000,13
140,3,1000,2,2,1,1000,13
140,4,1000,2,1,1,1000,13
141,0,1000,2,8,1,1000,13
141,1,1000,2,1,1,1000,13
141,2,1000,2,1,1,1000,13
141,3,1000,2,2,1,1000,13
141,4,1000,2,1,1,1000,13
142,0,1000,2,9,1,1000,11
142,1,1000,2,1,1,1000,11
142,2,1000,2,1,1,1000,11
142,3,1000,2,1,1,1000,11
142,4,1000,2,1,1,1000,11
143,0,1000,2,10,1,1000,11
143,1,1000,2,1,1,1000,11
143,2,1000,2,1,1,1000,11
143,3,1000,2,1,1,1000,11
143,4,1000,2,1,1,1000,11
144,0,1000,2,9,1,1000,12
144,1,1000,2,1,1,1000,12
144,2,1000,2,1,1,1000,12
144,3,1000,2,1,1,1000,12
144,4,1000,2,1,1,1000,12
145,0,1000,2,10,1,1000,13
145,1,1000,2,1,1,1000,13
145,2,1000,2,1,1,1000,13
145,3,1000,2,2,1,1000,13
145,4,1000,2,1,1,1000,13
146,0,1000,2,11,1,1000,14
146,1,1000,2,1,1,1000,14
146,2,1000,2,1,1,1000,14
146,3,1000,2,1,1,1000,14
146,4,1000,2,3,1,1000,14
147,0,1000,2,11,1,1000,14
147,1,1000,2,1,1,1000,14
147,2,1000,2,1,1,1000,14
147,3,1000,2,3,1,1000,14
147,4,1000,2,1,1,1000,14
148,0,1000,2,10,1,1000,13
148,1,1000,2,2,1,1000,13
148,2,1000,2,2,1,1000,13
148,3,1000,2,1,1,1000,13
148,4,1000,2,1,1,1000,13
149,0,1000,2,9,1,1000,14
149,1,1000,2,3,1,1000,14
149,2,1000,2,3,1,1000,14
149,3,1000,2,2,1,1000,14
149,4,1000,2,1,1,1000,14
150,0,1000,2,10,1,1000,12
150,1,1000,2,1,1,1000,12
150,2,1000,2,1,1,1000,12
150,3,1000,2,1,1,1000,12
150,4,1000,2,1,1,1000,12
151,0,1000,2,9,1,1000,12
151,1,1000,2,1,1,1000,12
151,2,1000,2,1,1,1000,12
151,3,1000,2,1,1,1000,12
151,4,1000,2,3,1,1000,12
152,0,1000,2,10,1,1000,14
152,1,1000,2,1,1,1000,14
152,2,1000,2,1,1,1000,14
152,3,1000,2,1,1,1000,14
152,4,1000,2,1,1,1000,14
153,0,1000,2,10,1,1000,14
153,1,1000,2,2,1,1000,14
153,2,1000,2,2,1,1000,14
153,3,1000,2,4,1,1000,14
153,4,1000,2,2,1,1000,14
154,0,1000,2,9,1,1000,14
154,1,1000,2,1,1,1000,14
154,2,1000,2,3,1,1000,14
154,3,1000,2,1,1,1000,14
154,4,1000,2,2,1,1000,14
155,0,1000,2,10,1,1000,13
155,1,1000,2,1,1,1000,13
155,2,1000,2,1,1,1000,13
155,3,1000,2,1,1,1000,13
155,4,1000,2,1,1,1000,13
156,0,1000,2,10,1,1000,12
156,1,1000,2,3,1,1000,12
156,2,1000,2,2,1,1000,12
156,3,1000,2,1,1,1000,12
156,4,1000,2,4,1,1000,12
157,0,1000,2,9,1,1000,8
157,1,1000,2,1,1,1000,8
157,2,1000,2,1,1,1000,8
157,3,1000,2,1,1,1000,8
157,4,1000,2,1,1,1000,8
158,0,1000,2,10,1,1000,14
158,1,1000,2,1,1,1000,14
158,2,1000,2,1,1,1000,14
158,3,1000,2,1,1,1000,14
158,4,1000,2,1,1,1000,14
159,0,1000,2,10,1,1000,10
159,1,1000,2,2,1,1000,10
159,2,1000,2,3,1,1000,10
159,3,1000,2,1,1,1000,10
159,4,1000,2,1,1,1000,10
160,0,1000,2,10,1,1000,14
160,1,1000,2,1,1,1000,14
160,2,1000,2,1,1,1000,14
160,3,1000,2,1,1,1000,14
160,4,1000,2,2,1,1000,14
161,0,1000,2,11,1,1000,14
161,1,1000,2,1,1,1000,14
161,2,1000,2,1,1,1000,14
161,3,1000,2,1,1,1000,14
161,4,1000,2,2,1,1000,14
162,0,1000,2,8,1,1000,14
162,1,1000,2,1,1,1000,14
162,2,1000,2,3,1,1000,14
162,3,1000,2,1,1,1000,14
162,4,1000,2,1,1,1000,14
163,0,1000,2,9,1,1000,12
163,1,1000,2,4,1,1000,12
163,2,1000,2,1,1,1000,12
163,3,1000,2,1,1,1000,12
163,4,1000,2,1,1,1000,12
164,0,1000,2,10,1,1000,13
164,1,1000,2,2,1,1000,13
164,2,1000,2,1,1,1000,13
164,3,1000,2,1,1,1000,13
164,4,1000,2,1,1,1000,13
165,0,1000,2,10,1,1000,14
165,1,1000,2,1,1,1000,14
165,2,1000,2,1,1,1000,14
165,3,1000,2,1,1,1000,14
165,4,1000,2,1,1,1000,14
166,0,1000,2,10,1,1000,13
166,1,1000,2,1,1,1000,13
166,2,1000,2,2,1,1000,13
166,3,1000,2,2,1,1000,13
166,4,1000,2,1,1,1000,13
167,0,1000,2,10,1,1000,13
167,1,1000,2,2,1,1000,13
167,2,1000,2,5,1,1000,13
167,3,1000,2,2,1,1000,13
167,4,1000,2,1,1,1000,13
168,0,1000,2,8,1,1000,9
168,1,1000,2,2,1,1000,9
168,2,1000,2,3,1,1000,9
168,3,1000,2,1,1,1000,9
168,4,1000,2,1,1,1000,9
169,0,1000,2,10,1,1000,10
169,1,1000,2,3,1,1000,10
169,2,1000,2,2,1,1000,10
169,3,1000,2,1,1,1000,10
169,4,1000,2,2,1,1000,10
170,0,1000,2,9,1,1000,12
170,1,1000,2,2,1,1000,12
170,2,1000,2,1,1,1000,12
170,3,1000,2,1,1,1000,12
170,4,1000,2,1,1,1000,12
171,0,1000,2,10,1,1000,14
171,1,1000,2,2,1,1000,14
171,2,1000,2,4,1,1000,14
171,3,1000,2,1,1,1000,14
171,4,1000,2,1,1,1000,14
172,0,1000,2,10,1,1000,14
172,1,1000,2,1,1,1000,14
172,2,1000,2,2,1,1000,14
172,3,1000,2,1,1,1000,14
172,4,1000,2,5,1,1000,14
173,0,1000,2,9,1,1000,11
173,1,1000,2,1,1,1000,11
173,2,1000,2,2,1,1000,11
173,3,1000,2,2,1,1000,11
173,4,1000,2,1,1,1000,11
174,0,1000,2,11,1,1000,14
174,1,1000,2,1,1,1000,14
174,2,1000,2,1,1,1000,14
174,3,1000,2,2,1,1000,14
174,4,1000,2,1,1,1000,14
175,0,1000,2,11,1,1000,13
175,1,1000,2,1,1,1000,13
175,2,1000,2,2,1,1000,13
175,3,1000,2,1,1,1000,13
175,4,1000,2,3,1,1000,13
176,0,1000,2,8,1,1000,14
176,1,1000,2,1,1,1000,14
176,2,1000,2,1,1,1000,14
176,3,1000,2,1,1,1000,14
176,4,1000,2,1,1,1000,14
177,0,1000,2,11,1,1000,13
177,1,1000,2,1,1,1000,13
177,2,1000,2,3,1,1000,13
177,3,1000,2,3,1,1000,13
177,4,1000,2,1,1,1000,13
178,0,1000,2,9,1,1000,14
178,1,1000,2,3,1,1000,14
178,2,1000,2,4,1,1000,14
178,3,1000,2,1,1,1000,14
178,4,1000,2,1,1,1000,14
179,0,1000,2,10,1,1000,10
179,1,1000,2,1,1,1000,10
179,2,1000,2,1,1,1000,10
179,3,1000,2,1,1,1000,10
179,4,1000,2,1,1,1000,10
180,0,1000,2,10,1,1000,13
180,1,1000,2,3,1,1000,13
180,2,1000,2,1,1,1000,13
180,3,1000,2,1,1,1000,13
180,4,1000,2,1,1,1000,13
181,0,1000,2,10,1,1000,10
181,1,1000,2,1,1,1000,10
181,2,1000,2,1,1,1000,10
181,3,1000,2,1,1,1000,10
181,4,1000,2,2,1,1000,10
182,0,1000,2,10,1,1000,12
182,1,1000,2,1,1,1000,12
182,2,1000,2,2,1,1000,12
182,3,1000,2,2,1,1000,12
182,4,1000,2,1,1,1000,12
183,0,1000,2,10,1,1000,11
183,1,1000,2,1,1,1000,11
183,2,1000,2,1,1,1000,11
183,3,1000,2,1,1,1000,11
183,4,1000,2,1,1,1000,11
184,0,1000,2,9,1,1000,12
184,1,1000,2,5,1,1000,12
184,2,1000,2,1,1,1000,12
184,3,1000,2,1,1,1000,12
184,4,1000,2,5,1,1000,12
185,0,1000,2,11,1,1000,14
185,1,1000,2,1,1,1000,14
185,2,1000,2,1,1,1000,14
185,3,1000,2,1,1,1000,14
185,4,1000,2,1,1,1000,14
186,0,1000,2,9,1,1000,14
186,1,1000,2,1,1,1000,14
186,2,1000,2,2,1,1000,14
186,3,1000,2,1,1,1000,14
186,4,1000,2,1,1,1000,14
187,0,1000,2,10,1,1000,13
187,1,1000,2,1,1,1000,13
187,2,1000,2,1,1,1000,13
187,3,1000,2,1,1,1000,13
187,4,1000,2,2,1,1000,13
188,0,1000,2,9,1,1000,13
188,1,1000,2,1,1,1000,13
188,2,1000,2,1,1,1000,13
188,3,1000,2,1,1,1000,13
188,4,1000,2,2,1,1000,13
189,0,1000,2,10,1,1000,12
189,1,1000,2,1,1,1000,12
189,2,1000,2,1,1,1000,12
189,3,1000,2,1,1,1000,12
189,4,1000,2,1,1,1000,12
190,0,1000,2,11,1,1000,8
190,1,1000,2,1,1,1000,8
190,2,1000,2,1,1,1000,8
190,3,1000,2,1,1,1000,8
190,4,1000,2,1,1,1000,8
191,0,1000,2,9,1,1000,11
191,1,1000,2,4,1,1000,11
191,2,1000,2,4,1,1000,11
191,3,1000,2,1,1,1000,11
191,4,1000,2,1,1,1000,11
192,0,1000,2,10,1,1000,14
192,1,1000,2,1,1,1000,14
192,2,1000,2,1,1,1000,14
192,3,1000,2,1,1,1000,14
192,4,1000,2,1,1,1000,14
193,0,1000,2,11,1,1000,13
193,1,1000,2,1,1,1000,13
193,2,1000,2,1,1,1000,13
193,3,1000,2,1,1,1000,13
193,4,1000,2,1,1,1000,13
194,0,1000,2,10,1,1000,12
194,1,1000,2,2,1,1000,12
194,2,1000,2,1,1,1000,12
194,3,1000,2,1,1,1000,12
194,4,1000,2,2,1,1000,12
195,0,1000,2,11,1,1000,14
195,1,1000,2,1,1,1000,14
195,2,1000,2,4,1,1000,14
195,3,1000,2,1,1,1000,14
195,4,1000,2,1,1,1000,14
196,0,1000,2,10,1,1000,5
196,1,1000,2,2,1,1000,5
196,2,1000,2,1,1,1000,5
196,3,1000,2,1,1,1000,5
196,4,1000,2,1,1,1000,5
197,0,1000,2,10,1,1000,14
197,1,1000,2,1,1,1000,14
197,2,1000,2,1,1,1000,14
197,3,1000,2,1,1,1000,14
197,4,1000,2,1,1,1000,14
198,0,1000,2,9,1,1000,14
198,1,1000,2,4,1,1000,14
198,2,1000,2,3,1,1000,14
198,3,1000,2,1,1,1000,14
198,4,1000,2,1,1,1000,14
199,0,1000,2,9,1,1000,14
199,1,1000,2,1,1,1000,14
199,2,1000,2,1,1,1000,14
199,3,1000,2,1,1,1000,14
199,4,1000,2,1,1,1000,14
200,0,1000,3,7,1,1000,2
200,1,1000,3,2,1,1000,2
200,2,1000,3,1,1,1000,2
200,3,1000,3,1,1,1000,2
200,4,1000,3,1,1,1000,2
201,0,1000,3,6,1,1000,2
201,1,1000,3,1,1,1000,2
201,2,1000,3,1,1,1000,2
201,3,1000,3,1,1,1000,2
201,4,1000,3,2,1,1000,2
202,0,1000,3,8,1,1000,1
202,1,1000,3,1,1,1000,1
202,2,1000,3,1,1,1000,1
202,3,1000,3,1,1,1000,1
202,4,1000,3,1,1,1000,1
203,0,1000,3,6,1,1000,0
203,1,1000,3,1,1,1000,0
203,2,1000,3,1,1,1000,0
203,3,1000,3,1,1,1000,0
203,4,1000,3,1,1,1000,0
204,0,1000,3,7,1,1000,2
204,1,1000,3,1,1,1000,2
204,2,1000,3,3,1,1000,2
204,3,1000,3,1,1,1000,2
204,4,1000,3,1,1,1000,2
205,0,1000,3,8,1,1000,0
205,1,1000,3,1,1,1000,0
205,2,1000,3,2,1,1000,0
205,3,1000,3,2,1,1000,0
205,4,1000,3,1,1,1000,0
206,0,1000,3,8,1,1000,3
206,1,1000,3,1,1,1000,3
206,2,1000,3,1,1,1000,3
206,3,1000,3,1,1,1000,3
206,4,1000,3,2,1,1000,3
207,0,1000,3,7,1,1000,1
207,1,1000,3,1,1,1000,1
207,2,1000,3,1,1,1000,1
207,3,1000,3,1,1,1000,1
207,4,1000,3,1,1,1000,1
208,0,1000,3,8,1,1000,2
208,1,1000,3,1,1,1000,2
208,2,1000,3,1,1,1000,2
208,3,1000,3,2,1,1000,2
208,4,1000,3,1,1,1000,2
209,0,1000,3,8,1,1000,1
209,1,1000,3,1,1,1000,1
209,2,1000,3,1,1,1000,1
209,3,1000,3,1,1,1000,1
209,4,1000,3,1,1,1000,1
210,0,1000,3,8,1,1000,5
210,1,1000,3,1,1,1000,5
210,2,1000,3,1,1,1000,5
210,3,1000,3,1,1,1000,5
210,4,1000,3,2,1,1000,5
211,0,1000,3,6,1,1000,1
211,1,1000,3,1,1,1000,1
211,2,1000,3,2,1,1000,1
211,3,1000,3,1,1,1000,1
211,4,1000,3,1,1,1000,1
212,0,1000,3,9,1,1000,5
212,1,1000,3,1,1,1000,5
212,2,1000,3,1,1,1000,5
212,3,1000,3,1,1,1000,5
212,4,1000,3,1,1,1000,5
213,0,1000,3,7,1,1000,5
213,1,1000,3,2,1,1000,5
213,2,1000,3,1,1,1000,5
213,3,1000,3,1,1,1000,5
213,4,1000,3,1,1,1000,5
214,0,1000,3,7,1,1000,2
214,1,1000,3,1,1,1000,2
214,2,1000,3,1,1,1000,2
214,3,1000,3,1,1,1000,2
214,4,1000,3,1,1,1000,2
215,0,1000,3,7,1,1000,2
215,1,1000,3,1,1,1000,2
215,2,1000,3,1,1,1000,2
215,3,1000,3,1,1,1000,2
215,4,1000,3,3,1,1000,2
216,0,1000,3,9,1,1000,0
216,1,1000,3,1,1,1000,0
216,2,1000,3,1,1,1000,0
216,3,1000,3,1,1,1000,0
216,4,1000,3,1,1,1000,0
217,0,1000,3,8,1,1000,3
217,1,1000,3,1,1,1000,3
217,2,1000,3,1,1,1000,3
217,3,1000,3,1,1,1000,3
217,4,1000,3,5,1,1000,3
218,0,1000,3,8,1,1000,1
218,1,1000,3,2,1,1000,1
218,2,1000,3,1,1,1000,1
218,3,1000,3,1,1,1000,1
218,4,1000,3,3,1,1000,1
219,0,1000,3,8,1,1000,5
219,1,1000,3,2,1,1000,5
219,2,1000,3,2,1,1000,5
219,3,1000,3,1,1,1000,5
219,4,1000,3,4,1,1000,5
220,0,1000,3,9,1,1000,4
220,1,1000,3,1,1,1000,4
220,2,1000,3,1,1,1000,4
220,3,1000,3,1,1,1000,4
220,4,1000,3,1,1,1000,4
221,0,1000,3,8,1,1000,3
221,1,1000,3,1,1,1000,3
221,2,1000,3,1,1,1000,3
221,3,1000,3,2,1,1000,3
221,4,1000,3,1,1,1000,3
222,0,1000,3,8,1,1000,1
222,1,1000,3,1,1,1000,1
222,2,1000,3,1,1,1000,1
222,3,1000,3,1,1,1000,1
222,4,1000,3,2,1,1000,1
223,0,1000,3,8,1,1000,1
223,1,1000,3,1,1,1000,1
223,2,1000,3,1,1,1000,1
223,3,1000,3,2,1,1000,1
223,4,1000,3,1,1,1000,1
224,0,1000,3,8,1,1000,2
224,1,1000,3,4,1,1000,2
224,2,1000,3,2,1,1000,2
224,3,1000,3,1,1,1000,2
224,4,1000,3,2,1,1000,2
225,0,1000,3,7,1,1000,1
225,1,1000,3,1,1,1000,1
225,2,1000,3,1,1,1000,1
225,3,1000,3,2,1,1000,1
225,4,1000,3,2,1,1000,1
226,0,1000,3,8,1,1000,1
226,1,1000,3,1,1,1000,1
226,2,1000,3,1,1,1000,1
226,3,1000,3,1,1,1000,1
226,4,1000,3,1,1,1000,1
227,0,1000,3,8,1,1000,4
227,1,1000,3,1,1,1000,4
227,2,1000,3,1,1,1000,4
227,3,1000,3,1,1,1000,4
227,4,1000,3,1,1,1000,4
228,0,1000,3,8,1,1000,4
228,1,1000,3,1,1,1000,4
228,2,1000,3,1,1,1000,4
228,3,1000,3,1,1,1000,4
228,4,1000,3,1,1,1000,4
229,0,1000,3,7,1,1000,2
229,1,1000,3,1,1,1000,2
229,2,1000,3,1,1,1000,2
229,3,1000,3,1,1,1000,2
229,4,1000,3,1,1,1000,2
230,0,1000,3,8,1,1000,1
230,1,1000,3,1,1,1000,1
230,2,1000,3,1,1,1000,1
230,3,1000,3,1,1,1000,1
230,4,1000,3,1,1,1000,1
231,0,1000,3,9,1,1000,3
231,1,1000,3,2,1,1000,3
231,2,1000,3,1,1,1000,3
231,3,1000,3,1,1,1000,3
231,4,1000,3,1,1,1000,3
232,0,1000,3,8,1,1000,4
232,1,1000,3,5,1,1000,4
232,2,1000,3,1,1,1000,4
232,3,1000,3,1,1,1000,4
232,4,1000,3,1,1,1000,4
233,0,1000,3,8,1,1000,2
233,1,1000,3,1,1,1000,2
233,2,1000,3,1,1,1000,2
233,3,1000,3,1,1,1000,2
233,4,1000,3,1,1,1000,2
234,0,1000,3,7,1,1000,4
234,1,1000,3,2,1,1000,4
234,2,1000,3,4,1,1000,4
234,3,1000,3,1,1,1000,4
234,4,1000,3,1,1,1000,4
235,0,1000,3,7,1,1000,1
235,1,1000,3,1,1,1000,1
235,2,1000,3,1,1,1000,1
235,3,1000,3,1,1,1000,1
235,4,1000,3,1,1,1000,1
236,0,1000,3,8,1,1000,3
236,1,1000,3,2,1,1000,3
236,2,1000,3,1,1,1000,3
236,3,1000,3,2,1,1000,3
236,4,1000,3,1,1,1000,3
237,0,1000,3,6,1,1000,2
237,1,1000,3,3,1,1000,2
237,2,1000,3,1,1,1000,2
237,3,1000,3,2,1,1000,2
237,4,1000,3,1,1,1000,2
238,0,1000,3,8,1,1000,3
238,1,1000,3,1,1,1000,3
238,2,1000,3,1,1,1000,3
238,3,1000,3,1,1,1000,3
238,4,1000,3,1,1,1000,3
239,0,1000,3,8,1,1000,4
239,1,1000,3,3,1,1000,4
239,2,1000,3,1,1,1000,4
239,3,1000,3,1,1,1000,4
239,4,1000,3,1,1,1000,4
240,0,1000,3,7,1,1000,3
240,1,1000,3,1,1,1000,3
240,2,1000,3,1,1,1000,3
240,3,1000,3,2,1,1000,3
240,4,1000,3,2,1,1000,3
241,0,1000,3,7,1,1000,0
241,1,1000,3,1,1,1000,0
241,2,1000,3,1,1,1000,0
241,3,1000,3,1,1,1000,0
241,4,1000,3,2,1,1000,0
242,0,1000,3,7,1,1000,2
242,1,1000,3,1,1,1000,2
242,2,1000,3,1,1,1000,2
242,3,1000,3,2,1,1000,2
242,4,1000,3,2,1,1000,2
243,0,1000,3,8,1,1000,3
243,1,1000,3,1,1,1000,3
243,2,1000,3,1,1,1000,3
243,3,1000,3,1,1,1000,3
243,4,1000,3,1,1,1000,3
244,0,1000,3,9,1,1000,2
244,1,1000,3,1,1,1000,2
244,2,1000,3,1,1,1000,2
244,3,1000,3,1,1,1000,2
244,4,1000,3,1,1,1000,2
245,0,1000,3,8,1,1000,2
245,1,1000,3,1,1,1000,2
245,2,1000,3,2,1,1000,2
245,3,1000,3,1,1,1000,2
245,4,1000,3,1,1,1000,2
246,0,1000,3,8,1,1000,2
246,1,1000,3,1,1,1000,2
246,2,1000,3,1,1,1000,2
246,3,1000,3,1,1,1000,2
